"dates","Country","LogOR_30dayrolling"
2010-09-16,"FR",-3.03643627900931
2010-09-17,"FR",-2.84737865889751
2010-09-20,"FR",-2.72070330000643
2010-09-21,"FR",-3.05367848650934
2010-09-22,"FR",-2.90480363112736
2010-09-23,"FR",-2.78596760968311
2010-09-24,"FR",-2.87109849128361
2010-09-27,"FR",-3.02178885750102
2010-09-28,"FR",-2.98917549526392
2010-09-29,"FR",-3.16338107074096
2010-09-30,"FR",-2.97002747631172
2010-10-01,"FR",-2.93190563528158
2010-10-04,"FR",-2.57340877507779
2010-10-05,"FR",-2.66713166653781
2010-10-06,"FR",-2.68437643977807
2010-10-07,"FR",-2.53550158439609
2010-10-08,"FR",-2.52696909304881
2010-10-11,"FR",-2.68881682972026
2010-10-12,"FR",-2.77036355233467
2010-10-13,"FR",-2.9544638834556
2010-10-14,"FR",-3.12553823532848
2010-10-15,"FR",-2.94143790420755
2010-10-18,"FR",-2.94143790420754
2010-10-19,"FR",-2.94143790420755
2010-10-20,"FR",-2.84820010556573
2010-10-21,"FR",-2.84820010556573
2010-10-22,"FR",-3.05668492675672
2010-10-25,"FR",-3.22060119659493
2010-10-26,"FR",-2.8934859238216
2010-10-27,"FR",-2.69295024314144
2010-10-28,"FR",-2.69295024314145
2010-10-29,"FR",-2.52187589126857
2010-11-01,"FR",-2.52187589126858
2010-11-02,"FR",-2.64855125015965
2010-11-03,"FR",-2.46445091903871
2010-11-04,"FR",-2.6133257744207
2010-11-05,"FR",-2.6355252709116
2010-11-08,"FR",-2.5503943893111
2010-11-09,"FR",-2.56336727060057
2010-11-10,"FR",-2.48603339270879
2010-11-11,"FR",-2.29986188453045
2010-11-12,"FR",-2.29986188453047
2010-11-15,"FR",-2.47881531911446
2010-11-16,"FR",-2.8282258551766
2010-11-17,"FR",-2.65715150330372
2010-11-18,"FR",-2.61298188478864
2010-11-19,"FR",-2.78405623666151
2010-11-22,"FR",-2.75132741625458
2010-11-23,"FR",-2.58947967958314
2010-11-24,"FR",-2.66978069364018
2010-11-25,"FR",-2.48568036251925
2010-11-26,"FR",-2.50795960507562
2010-11-29,"FR",-2.95881711932462
2010-11-30,"FR",-3.07781323074765
2010-12-01,"FR",-3.53399026027968
2010-12-02,"FR",-3.72982987634704
2010-12-03,"FR",-3.94404661268575
2010-12-06,"FR",-3.86541184603461
2010-12-07,"FR",-3.83134563073624
2010-12-08,"FR",-3.95485019191331
2010-12-09,"FR",-4.12254364453479
2010-12-10,"FR",-4.12254364453479
2010-12-13,"FR",-4.28218106035344
2010-12-14,"FR",-4.50643177533405
2010-12-15,"FR",-4.74123132657746
2010-12-16,"FR",-4.59235647119548
2010-12-17,"FR",-4.4434816158135
2010-12-20,"FR",-4.74517066845856
2010-12-21,"FR",-4.89679906735508
2010-12-22,"FR",-4.73495133068364
2010-12-23,"FR",-4.79846893115355
2010-12-24,"FR",-4.77617366786475
2010-12-27,"FR",-4.93802140453619
2010-12-28,"FR",-4.75271107193505
2010-12-29,"FR",-4.42232533671505
2010-12-30,"FR",-4.42232533671505
2010-12-31,"FR",-4.23876535431752
2011-01-03,"FR",-4.46884386947153
2011-01-04,"FR",-4.52751681782654
2011-01-05,"FR",-4.71964060393832
2011-01-06,"FR",-4.75464959612537
2011-01-07,"FR",-5.04962380804382
2011-01-10,"FR",-4.98046852334716
2011-01-11,"FR",-4.52961100909815
2011-01-12,"FR",-4.7724374332034
2011-01-13,"FR",-4.60231575840321
2011-01-14,"FR",-4.55535099771783
2011-01-17,"FR",-4.54166994205926
2011-01-18,"FR",-4.60087750763123
2011-01-19,"FR",-4.63222784901925
2011-01-20,"FR",-4.57722623385163
2011-01-21,"FR",-4.55840763661212
2011-01-24,"FR",-4.44281025150064
2011-01-25,"FR",-4.28317283568199
2011-01-26,"FR",-3.92907206616153
2011-01-27,"FR",-3.85144388805123
2011-01-28,"FR",-3.97494844922829
2011-01-31,"FR",-4.10479850376814
2011-02-01,"FR",-4.17663293674322
2011-02-02,"FR",-4.37095260563906
2011-02-03,"FR",-4.50193463823735
2011-02-04,"FR",-4.55707136228702
2011-02-07,"FR",-4.52770580027765
2011-02-08,"FR",-4.40395913819834
2011-02-09,"FR",-4.25508428281636
2011-02-10,"FR",-4.3849343373562
2011-02-11,"FR",-4.3849343373562
2011-02-14,"FR",-4.56239427963184
2011-02-15,"FR",-4.16124141260495
2011-02-16,"FR",-4.11669428308416
2011-02-17,"FR",-4.04944794893716
2011-02-18,"FR",-4.04594481450791
2011-02-21,"FR",-3.95869158230236
2011-02-22,"FR",-4.00604553043573
2011-02-23,"FR",-4.15492038581771
2011-02-24,"FR",-3.92117178298465
2011-02-25,"FR",-3.76496648279266
2011-02-28,"FR",-3.61609162741068
2011-03-01,"FR",-3.41555594673053
2011-03-02,"FR",-3.11090094150724
2011-03-03,"FR",-2.94970054557937
2011-03-04,"FR",-3.01870340205512
2011-03-07,"FR",-2.86982854667315
2011-03-08,"FR",-3.1271823561289
2011-03-09,"FR",-3.24366357911743
2011-03-10,"FR",-3.49701819483434
2011-03-11,"FR",-3.33984682170124
2011-03-14,"FR",-3.36521711590616
2011-03-15,"FR",-3.40644141323919
2011-03-16,"FR",-3.03291792761905
2011-03-17,"FR",-2.86182582754513
2011-03-18,"FR",-2.73084379494686
2011-03-21,"FR",-2.70871462420339
2011-03-22,"FR",-2.55983976882141
2011-03-23,"FR",-2.52173869422928
2011-03-24,"FR",-2.52173869422928
2011-03-25,"FR",-2.52173869422928
2011-03-28,"FR",-2.52173869422928
2011-03-29,"FR",-2.53045427205461
2011-03-30,"FR",-2.69314540485845
2011-03-31,"FR",-2.5335079890398
2011-04-01,"FR",-2.57970488894791
2011-04-04,"FR",-2.59458350623931
2011-04-05,"FR",-2.38686252652641
2011-04-06,"FR",-2.21531026866046
2011-04-07,"FR",-2.06643541327849
2011-04-08,"FR",-1.93836148058326
2011-04-11,"FR",-1.60797574536326
2011-04-12,"FR",-1.60797574536326
2011-04-13,"FR",-1.60797574536326
2011-04-14,"FR",-1.72357313047475
2011-04-15,"FR",-1.90872774054504
2011-04-18,"FR",-1.95310434674803
2011-04-19,"FR",-2.31908708655714
2011-04-20,"FR",-2.17733066221287
2011-04-21,"FR",-2.06084943922435
2011-04-26,"FR",-2.09068649711523
2011-04-27,"FR",-2.09068649711523
2011-04-28,"FR",-2.09782073550588
2011-04-29,"FR",-1.926746383633
2011-05-02,"FR",-1.926746383633
2011-05-03,"FR",-1.75189041591454
2011-05-04,"FR",-1.96326163807695
2011-05-05,"FR",-1.94322696606021
2011-05-06,"FR",-2.10507470273166
2011-05-09,"FR",-2.49773667152582
2011-05-10,"FR",-2.49773667152582
2011-05-11,"FR",-2.67961908021401
2011-05-12,"FR",-2.86150148890219
2011-05-13,"FR",-2.67532596880122
2011-05-16,"FR",-2.69451724468556
2011-05-17,"FR",-2.87639965337374
2011-05-18,"FR",-2.91252681645356
2011-05-19,"FR",-2.70429460473292
2011-05-20,"FR",-2.89335222484472
2011-05-23,"FR",-3.07745255596565
2011-05-24,"FR",-2.70925189372378
2011-05-25,"FR",-3.1531586106591
2011-05-26,"FR",-3.35369429133926
2011-05-27,"FR",-3.52476864321213
2011-05-30,"FR",-3.52476864321213
2011-05-31,"FR",-3.52476864321213
2011-06-01,"FR",-3.33961403314183
2011-06-02,"FR",-3.36162737588109
2011-06-03,"FR",-2.99564463607197
2011-06-06,"FR",-3.18027641355431
2011-06-07,"FR",-3.36490819103664
2011-06-08,"FR",-3.21156657196869
2011-06-09,"FR",-3.04971883529724
2011-06-10,"FR",-2.89370974152461
2011-06-13,"FR",-2.89370974152461
2011-06-14,"FR",-2.89370974152461
2011-06-15,"FR",-2.89370974152461
2011-06-16,"FR",-2.85497910431305
2011-06-17,"FR",-2.6931313676416
2011-06-20,"FR",-2.53128363097015
2011-06-21,"FR",-1.96754731030313
2011-06-22,"FR",-2.1744859218893
2011-06-23,"FR",-2.2874776251119
2011-06-24,"FR",-2.28689847015651
2011-06-27,"FR",-2.47860167580576
2011-06-28,"FR",-2.29671926711759
2011-06-29,"FR",-2.1148368584294
2011-06-30,"FR",-1.9076353434767
2011-07-01,"FR",-2.07870969534957
2011-07-04,"FR",-2.07480668530807
2011-07-05,"FR",-1.89070635418714
2011-07-06,"FR",-2.43962052677996
2011-07-07,"FR",-1.99571380984464
2011-07-08,"FR",-1.99571380984465
2011-07-11,"FR",-1.82463945797177
2011-07-12,"FR",-1.82463945797177
2011-07-13,"FR",-2.01799305240102
2011-07-14,"FR",-2.19686974415842
2011-07-15,"FR",-2.1833815196149
2011-07-18,"FR",-2.1833815196149
2011-07-19,"FR",-1.99874974213256
2011-07-20,"FR",-1.99361862295096
2011-07-21,"FR",-2.17606997168709
2011-07-22,"FR",-2.33791770835854
2011-07-25,"FR",-2.52036905709466
2011-07-26,"FR",-2.66516377869892
2011-07-27,"FR",-2.66516377869892
2011-07-28,"FR",-2.66516377869892
2011-07-29,"FR",-2.49252319374808
2011-08-01,"FR",-2.49252319374808
2011-08-02,"FR",-2.3436483383661
2011-08-03,"FR",-2.51472269023897
2011-08-04,"FR",-2.3077840786528
2011-08-05,"FR",-2.01290996674202
2011-08-08,"FR",-1.83160671300921
2011-08-09,"FR",-1.63990350735996
2011-08-10,"FR",-1.81683244069837
2011-08-11,"FR",-1.81683244069837
2011-08-12,"FR",-1.81683244069837
2011-08-15,"FR",-1.80539550464415
2011-08-16,"FR",-1.62024089457385
2011-08-17,"FR",-1.76911574995583
2011-08-18,"FR",-1.75024997627632
2011-08-19,"FR",-1.93930759638812
2011-08-22,"FR",-1.93930759638812
2011-08-23,"FR",-1.93930759638812
2011-08-24,"FR",-1.93930759638812
2011-08-25,"FR",-1.74595400195887
